patent_id,inventor_id,company_id
10002711,inv_001746,asg_00302
10002712,inv_001086,
10002712,inv_001941,
10002712,inv_000341,
10002712,inv_001428,
10002713,inv_001011,asg_00087
10002713,inv_000712,asg_00087
10002713,inv_000386,asg_00087
10002713,inv_001628,asg_00087
10002714,inv_000863,asg_00123
10002714,inv_001886,asg_00123
10002715,inv_000548,asg_00023
10002715,inv_001184,asg_00023
10002715,inv_000075,asg_00023
10002716,inv_001377,asg_00190
10002716,inv_000334,asg_00190
10002716,inv_001231,asg_00190
10002716,inv_000731,asg_00190
10002717,inv_001423,asg_00120
10002717,inv_001423,asg_00348
10002717,inv_000862,asg_00120
10002717,inv_000862,asg_00348
10002717,inv_001850,asg_00120
10002717,inv_001850,asg_00348
10002718,inv_000313,asg_00142
10002719,inv_000297,asg_00175
10002719,inv_001865,asg_00175
10002720,inv_000660,asg_00034
10002720,inv_000660,asg_00322
10002720,inv_001142,asg_00034
10002720,inv_001142,asg_00322
10002721,inv_001839,asg_00360
10002721,inv_000367,asg_00360
10002721,inv_001852,asg_00360
10002721,inv_001914,asg_00360
10002722,inv_000248,asg_00202
10002723,inv_000528,asg_00395
10002723,inv_000200,asg_00395
10002723,inv_001689,asg_00395
10002724,inv_000642,asg_00397
10002725,inv_001224,asg_00396
10002725,inv_000819,asg_00396
10002725,inv_001067,asg_00396
10002725,inv_001354,asg_00396
10002726,inv_000742,asg_00237
10002726,inv_001806,asg_00237
10002726,inv_001614,asg_00237
10002727,inv_001438,asg_00325
10002727,inv_000220,asg_00325
10002728,inv_001040,asg_00318
10002728,inv_000131,asg_00318
10002728,inv_000136,asg_00318
10002728,inv_001796,asg_00318
10002729,inv_000979,asg_00061
10002730,inv_000625,asg_00330
10002730,inv_000271,asg_00330
10002731,inv_001660,
10002731,inv_001657,
10002732,inv_000888,asg_00007
10002732,inv_000640,asg_00007
10002733,inv_000594,asg_00283
10002733,inv_000549,asg_00283
10002733,inv_000344,asg_00283
10002734,inv_000501,asg_00003
10002734,inv_001655,asg_00003
10002734,inv_001713,asg_00003
10002735,inv_000718,
10002735,inv_001436,
10002735,inv_001831,
10002735,inv_001920,
10002736,inv_000688,asg_00140
10002737,inv_000632,asg_00098
10002738,inv_001837,asg_00019
10002739,inv_000191,asg_00260
10002739,inv_001401,asg_00260
10002739,inv_001297,asg_00260
10002740,inv_000055,asg_00162
10002741,inv_001534,asg_00089
10002741,inv_001183,asg_00089
10002742,inv_001456,asg_00216
10002742,inv_000781,asg_00216
10002742,inv_000886,asg_00216
10002742,inv_001194,asg_00216
10002743,inv_000478,asg_00291
10002743,inv_000474,asg_00291
10002743,inv_001100,asg_00291
10002744,inv_001246,
10002744,inv_001386,
10002745,inv_001338,asg_00001
10002745,inv_001292,asg_00001
10002745,inv_001758,asg_00001
10002746,inv_000553,asg_00153
10002746,inv_000839,asg_00153
10002747,inv_001950,asg_00241
10002747,inv_000487,asg_00241
10002748,inv_001848,
10002748,inv_001253,
10002748,inv_000521,
10002748,inv_001498,
10002749,inv_000510,asg_00317
10002749,inv_001489,asg_00317
10002749,inv_001151,asg_00317
10002750,inv_000921,asg_00174
10002751,inv_001246,asg_00245
10002751,inv_001246,asg_00323
10002751,inv_000557,asg_00245
10002751,inv_000557,asg_00323
10002751,inv_001800,asg_00245
10002751,inv_001800,asg_00323
10002752,inv_000580,asg_00240
10002752,inv_000669,asg_00240
10002752,inv_000429,asg_00240
10002752,inv_000660,asg_00240
10002753,inv_000255,asg_00019
10002753,inv_001643,asg_00019
10002753,inv_001125,asg_00019
10002753,inv_001071,asg_00019
10002754,inv_001127,asg_00108
10002754,inv_001127,asg_00140
10002754,inv_001041,asg_00108
10002754,inv_001041,asg_00140
10002755,inv_001057,asg_00275
10002755,inv_001971,asg_00275
10002755,inv_000888,asg_00275
10002755,inv_000880,asg_00275
10002756,inv_000836,asg_00234
10002757,inv_000174,asg_00318
10002757,inv_000174,asg_00225
10002758,inv_001635,asg_00366
10002758,inv_001072,asg_00366
10002759,inv_001698,asg_00000
10002759,inv_000734,asg_00000
10002759,inv_000857,asg_00000
10002759,inv_000885,asg_00000
10002760,inv_001932,asg_00339
10002760,inv_000040,asg_00339
10002760,inv_001405,asg_00339
10002760,inv_000196,asg_00339
10002761,inv_000418,asg_00188
10002761,inv_000581,asg_00188
10002762,inv_000038,asg_00142
10002762,inv_000038,asg_00165
10002762,inv_001808,asg_00142
10002762,inv_001808,asg_00165
10002762,inv_001999,asg_00142
10002762,inv_001999,asg_00165
10002763,inv_000992,asg_00069
10002763,inv_000702,asg_00069
10002764,inv_000147,asg_00085
10002764,inv_000965,asg_00085
10002764,inv_001702,asg_00085
10002764,inv_001439,asg_00085
10002765,inv_001729,asg_00028
10002766,inv_000876,asg_00154
10002766,inv_001524,asg_00154
10002766,inv_000353,asg_00154
10002766,inv_001547,asg_00154
10002767,inv_001059,asg_00125
10002767,inv_001324,asg_00125
10002768,inv_001374,asg_00165
10002769,inv_000044,asg_00391
10002770,inv_001231,asg_00332
10002770,inv_000682,asg_00332
10002770,inv_000172,asg_00332
10002770,inv_001980,asg_00332
10002771,inv_000301,asg_00250
10002771,inv_000301,asg_00235
10002771,inv_001856,asg_00250
10002771,inv_001856,asg_00235
10002771,inv_001778,asg_00250
10002771,inv_001778,asg_00235
10002772,inv_000099,asg_00075
10002772,inv_001825,asg_00075
10002772,inv_000442,asg_00075
10002772,inv_000793,asg_00075
10002773,inv_000622,asg_00304
10002773,inv_001392,asg_00304
10002773,inv_000576,asg_00304
10002774,inv_001530,asg_00275
10002774,inv_001512,asg_00275
10002774,inv_001471,asg_00275
10002774,inv_000500,asg_00275
10002775,inv_000900,
10002775,inv_001391,
10002775,inv_000863,
10002776,inv_001716,asg_00154
10002776,inv_001716,asg_00143
10002776,inv_000254,asg_00154
10002776,inv_000254,asg_00143
10002777,inv_000354,asg_00125
10002777,inv_001382,asg_00125
10002777,inv_000846,asg_00125
10002777,inv_001823,asg_00125
10002778,inv_001043,asg_00283
10002779,inv_001978,asg_00350
10002779,inv_001583,asg_00350
10002779,inv_001758,asg_00350
10002779,inv_000766,asg_00350
10002780,inv_000283,asg_00228
10002780,inv_000283,asg_00383
10002780,inv_001203,asg_00228
10002780,inv_001203,asg_00383
10002780,inv_000725,asg_00228
10002780,inv_000725,asg_00383
10002781,inv_000975,asg_00285
10002781,inv_000797,asg_00285
10002782,inv_000046,asg_00215
10002782,inv_000046,asg_00239
10002782,inv_001962,asg_00215
10002782,inv_001962,asg_00239
10002783,inv_000718,
10002783,inv_000409,
10002783,inv_000610,
10002783,inv_000180,
10002784,inv_001615,
10002785,inv_001512,asg_00203
10002785,inv_000068,asg_00203
10002785,inv_001630,asg_00203
10002786,inv_001479,asg_00170
10002786,inv_000539,asg_00170
10002786,inv_000703,asg_00170
10002787,inv_001953,asg_00346
10002787,inv_000369,asg_00346
10002787,inv_001871,asg_00346
10002788,inv_001764,asg_00133
10002788,inv_001764,asg_00238
10002789,inv_001506,asg_00157
10002790,inv_001228,asg_00306
10002791,inv_001707,asg_00349
10002791,inv_000643,asg_00349
10002791,inv_000164,asg_00349
10002791,inv_000177,asg_00349
10002792,inv_001612,asg_00159
10002792,inv_001902,asg_00159
10002792,inv_000566,asg_00159
10002792,inv_000822,asg_00159
10002793,inv_001890,asg_00209
10002793,inv_000190,asg_00209
10002793,inv_001045,asg_00209
10002793,inv_001316,asg_00209
10002794,inv_001501,asg_00196
10002794,inv_001195,asg_00196
10002794,inv_000842,asg_00196
10002794,inv_000818,asg_00196
10002795,inv_001458,asg_00307
10002795,inv_000272,asg_00307
10002795,inv_000755,asg_00307
10002796,inv_000565,asg_00359
10002797,inv_001176,asg_00216
10002797,inv_001442,asg_00216
10002798,inv_001393,asg_00079
10002798,inv_000495,asg_00079
10002798,inv_001276,asg_00079
10002798,inv_001095,asg_00079
10002799,inv_000442,asg_00272
10002799,inv_000442,asg_00198
10002800,inv_000923,asg_00302
10002800,inv_001776,asg_00302
10002800,inv_000498,asg_00302
10002801,inv_000343,asg_00154
10002801,inv_000534,asg_00154
10002801,inv_000932,asg_00154
10002802,inv_000577,asg_00382
10002802,inv_000577,asg_00344
10002802,inv_000211,asg_00382
10002802,inv_000211,asg_00344
10002802,inv_000034,asg_00382
10002802,inv_000034,asg_00344
10002803,inv_001716,asg_00275
10002803,inv_001716,asg_00382
10002803,inv_000731,asg_00275
10002803,inv_000731,asg_00382
10002804,inv_000981,
10002804,inv_000619,
10002804,inv_000195,
10002804,inv_000417,
10002805,inv_000017,asg_00191
10002805,inv_000289,asg_00191
10002806,inv_001094,asg_00318
10002806,inv_001668,asg_00318
10002806,inv_000160,asg_00318
10002807,inv_001420,asg_00308
10002807,inv_000243,asg_00308
10002808,inv_001656,asg_00155
10002809,inv_000676,asg_00056
10002809,inv_000676,asg_00192
10002809,inv_000739,asg_00056
10002809,inv_000739,asg_00192
10002809,inv_001654,asg_00056
10002809,inv_001654,asg_00192
10002809,inv_001062,asg_00056
10002809,inv_001062,asg_00192
10002810,inv_001101,asg_00049
10002810,inv_001101,asg_00300
10002810,inv_000420,asg_00049
10002810,inv_000420,asg_00300
10002811,inv_001121,asg_00391
10002811,inv_001121,asg_00021
10002812,inv_001677,asg_00197
10002813,inv_000638,asg_00352
10002813,inv_001873,asg_00352
10002814,inv_001562,
10002814,inv_001734,
10002815,inv_000316,asg_00046
10002815,inv_000967,asg_00046
10002815,inv_001852,asg_00046
10002816,inv_000510,asg_00328
10002816,inv_000171,asg_00328
10002817,inv_001950,
10002818,inv_000607,asg_00045
10002818,inv_000021,asg_00045
10002818,inv_000921,asg_00045
10002819,inv_000738,asg_00160
10002819,inv_001257,asg_00160
10002819,inv_001124,asg_00160
10002819,inv_000620,asg_00160
10002820,inv_000486,asg_00155
10002820,inv_001534,asg_00155
10002820,inv_001638,asg_00155
10002820,inv_000625,asg_00155
10002821,inv_000289,asg_00314
10002822,inv_000853,asg_00042
10002823,inv_001879,asg_00195
10002824,inv_000120,asg_00359
10002824,inv_000120,asg_00372
10002825,inv_000274,asg_00274
10002825,inv_001638,asg_00274
10002825,inv_001515,asg_00274
10002826,inv_000311,
10002826,inv_001407,
10002827,inv_001711,asg_00074
10002827,inv_001266,asg_00074
10002827,inv_001164,asg_00074
10002827,inv_001595,asg_00074
10002828,inv_001016,asg_00044
10002828,inv_001016,asg_00381
10002828,inv_001173,asg_00044
10002828,inv_001173,asg_00381
10002828,inv_001637,asg_00044
10002828,inv_001637,asg_00381
10002829,inv_000284,asg_00324
10002829,inv_001355,asg_00324
10002830,inv_001128,asg_00360
10002830,inv_001284,asg_00360
10002831,inv_001966,asg_00237
10002832,inv_001505,asg_00237
10002832,inv_000263,asg_00237
10002832,inv_000520,asg_00237
10002832,inv_001648,asg_00237
10002833,inv_000604,asg_00367
10002834,inv_001446,asg_00323
10002834,inv_001446,asg_00264
10002835,inv_001131,asg_00093
10002835,inv_000058,asg_00093
10002835,inv_000355,asg_00093
10002836,inv_001735,asg_00230
10002836,inv_000615,asg_00230
10002836,inv_001815,asg_00230
10002837,inv_000526,asg_00324
10002837,inv_000526,asg_00257
10002838,inv_000803,asg_00048
10002838,inv_001972,asg_00048
10002838,inv_001408,asg_00048
10002838,inv_000531,asg_00048
10002839,inv_000451,asg_00271
10002839,inv_001054,asg_00271
10002840,inv_000711,asg_00319
10002840,inv_000711,asg_00121
10002840,inv_000871,asg_00319
10002840,inv_000871,asg_00121
10002840,inv_001427,asg_00319
10002840,inv_001427,asg_00121
10002840,inv_001866,asg_00319
10002840,inv_001866,asg_00121
10002841,inv_000853,asg_00070
10002842,inv_001138,
10002842,inv_000782,
10002843,inv_001848,asg_00007
10002843,inv_001806,asg_00007
10002843,inv_000163,asg_00007
10002843,inv_001543,asg_00007
10002844,inv_000248,asg_00266
10002844,inv_001556,asg_00266
10002844,inv_001476,asg_00266
10002845,inv_001947,asg_00157
10002845,inv_001470,asg_00157
10002846,inv_001656,asg_00119
10002846,inv_001656,asg_00157
10002846,inv_001153,asg_00119
10002846,inv_001153,asg_00157
10002846,inv_001497,asg_00119
10002846,inv_001497,asg_00157
10002846,inv_000097,asg_00119
10002846,inv_000097,asg_00157
10002847,inv_001807,asg_00242
10002847,inv_000190,asg_00242
10002847,inv_001960,asg_00242
10002848,inv_000258,asg_00252
10002848,inv_001346,asg_00252
10002849,inv_001668,asg_00169
10002849,inv_001283,asg_00169
10002849,inv_001082,asg_00169
10002849,inv_001532,asg_00169
10002850,inv_000752,asg_00339
10002850,inv_001585,asg_00339
10002851,inv_001468,asg_00389
10002851,inv_001468,asg_00391
10002851,inv_001098,asg_00389
10002851,inv_001098,asg_00391
10002852,inv_000764,
10002852,inv_000429,
10002853,inv_001395,asg_00209
10002853,inv_001929,asg_00209
10002853,inv_001703,asg_00209
10002854,inv_000570,asg_00137
10002854,inv_000663,asg_00137
10002854,inv_001641,asg_00137
10002854,inv_001129,asg_00137
10002855,inv_000685,asg_00102
10002855,inv_000300,asg_00102
10002855,inv_000162,asg_00102
10002855,inv_000473,asg_00102
10002856,inv_001400,asg_00321
10002856,inv_001612,asg_00321
10002856,inv_001452,asg_00321
10002857,inv_001100,asg_00044
10002857,inv_001100,asg_00351
10002857,inv_001451,asg_00044
10002857,inv_001451,asg_00351
10002857,inv_000936,asg_00044
10002857,inv_000936,asg_00351
10002858,inv_000877,asg_00061
10002858,inv_000908,asg_00061
10002859,inv_000869,asg_00208
10002859,inv_000526,asg_00208
10002859,inv_000685,asg_00208
10002859,inv_000458,asg_00208
10002860,inv_001594,asg_00057
10002860,inv_001313,asg_00057
10002860,inv_000892,asg_00057
10002861,inv_000486,asg_00025
10002861,inv_000486,asg_00289
10002861,inv_001915,asg_00025
10002861,inv_001915,asg_00289
10002861,inv_001479,asg_00025
10002861,inv_001479,asg_00289
10002861,inv_000016,asg_00025
10002861,inv_000016,asg_00289
10002862,inv_000124,asg_00098
10002862,inv_001710,asg_00098
10002863,inv_001335,asg_00074
10002863,inv_001335,asg_00064
10002863,inv_001309,asg_00074
10002863,inv_001309,asg_00064
10002863,inv_000317,asg_00074
10002863,inv_000317,asg_00064
10002863,inv_000353,asg_00074
10002863,inv_000353,asg_00064
10002864,inv_000625,asg_00085
10002864,inv_001581,asg_00085
10002865,inv_001162,asg_00392
10002866,inv_000562,
10002867,inv_000147,asg_00170
10002867,inv_000147,asg_00112
10002868,inv_000819,asg_00167
10002868,inv_000819,asg_00133
10002868,inv_001529,asg_00167
10002868,inv_001529,asg_00133
10002868,inv_000995,asg_00167
10002868,inv_000995,asg_00133
10002868,inv_000213,asg_00167
10002868,inv_000213,asg_00133
10002869,inv_001199,asg_00020
10002869,inv_001199,asg_00314
10002869,inv_000315,asg_00020
10002869,inv_000315,asg_00314
10002870,inv_001296,asg_00322
10002870,inv_001434,asg_00322
10002870,inv_000282,asg_00322
10002870,inv_001015,asg_00322
10002871,inv_001278,asg_00353
10002871,inv_001174,asg_00353
10002871,inv_000128,asg_00353
10002872,inv_001513,asg_00256
10002872,inv_001283,asg_00256
10002872,inv_001895,asg_00256
10002872,inv_001398,asg_00256
10002873,inv_001986,asg_00332
10002873,inv_001986,asg_00336
10002873,inv_000657,asg_00332
10002873,inv_000657,asg_00336
10002873,inv_001479,asg_00332
10002873,inv_001479,asg_00336
10002874,inv_001379,asg_00174
10002875,inv_000791,asg_00111
10002875,inv_000373,asg_00111
10002876,inv_000590,
10002876,inv_001532,
10002876,inv_000809,
10002877,inv_001700,asg_00288
10002877,inv_000703,asg_00288
10002877,inv_000168,asg_00288
10002877,inv_001364,asg_00288
10002878,inv_000934,asg_00189
10002879,inv_000612,asg_00399
10002879,inv_000196,asg_00399
10002879,inv_001625,asg_00399
10002880,inv_000879,asg_00317
10002880,inv_000879,asg_00277
10002881,inv_001357,asg_00227
10002881,inv_001168,asg_00227
10002881,inv_000974,asg_00227
10002882,inv_001192,asg_00185
10002882,inv_001838,asg_00185
10002882,inv_000075,asg_00185
10002883,inv_001307,asg_00392
10002883,inv_001710,asg_00392
10002884,inv_000208,asg_00089
10002884,inv_000688,asg_00089
10002884,inv_001760,asg_00089
10002884,inv_000840,asg_00089
10002885,inv_000997,asg_00355
10002886,inv_000737,asg_00063
10002886,inv_001215,asg_00063
10002887,inv_001317,asg_00117
10002887,inv_000516,asg_00117
10002887,inv_000946,asg_00117
10002888,inv_001676,asg_00134
10002888,inv_001676,asg_00355
10002889,inv_001930,asg_00172
10002889,inv_001930,asg_00205
10002889,inv_000748,asg_00172
10002889,inv_000748,asg_00205
10002889,inv_000959,asg_00172
10002889,inv_000959,asg_00205
10002890,inv_001327,asg_00158
10002890,inv_001979,asg_00158
10002890,inv_001497,asg_00158
10002891,inv_000957,asg_00077
10002891,inv_000438,asg_00077
10002891,inv_001268,asg_00077
10002892,inv_000715,asg_00345
10002892,inv_000715,asg_00383
10002892,inv_001131,asg_00345
10002892,inv_001131,asg_00383
10002892,inv_000036,asg_00345
10002892,inv_000036,asg_00383
10002893,inv_001705,asg_00050
10002893,inv_001705,asg_00334
10002893,inv_000999,asg_00050
10002893,inv_000999,asg_00334
10002893,inv_000741,asg_00050
10002893,inv_000741,asg_00334
10002894,inv_001286,asg_00210
10002894,inv_001311,asg_00210
10002894,inv_000240,asg_00210
10002895,inv_000909,
10002895,inv_000003,
10002895,inv_000615,
10002896,inv_001297,asg_00252
10002896,inv_001467,asg_00252
10002896,inv_000196,asg_00252
10002896,inv_000521,asg_00252
10002897,inv_001995,asg_00178
10002897,inv_000595,asg_00178
10002898,inv_001061,asg_00255
10002899,inv_000945,
10002900,inv_000942,asg_00347
10002901,inv_001925,asg_00293
10002902,inv_001112,asg_00270
10002902,inv_000885,asg_00270
10002902,inv_001435,asg_00270
10002902,inv_001223,asg_00270
10002903,inv_000224,asg_00296
10002903,inv_001534,asg_00296
10002904,inv_000822,asg_00219
10002904,inv_000822,asg_00249
10002904,inv_001386,asg_00219
10002904,inv_001386,asg_00249
10002904,inv_000511,asg_00219
10002904,inv_000511,asg_00249
10002904,inv_000722,asg_00219
10002904,inv_000722,asg_00249
10002905,inv_000093,asg_00273
10002905,inv_001001,asg_00273
10002905,inv_000118,asg_00273
10002905,inv_000930,asg_00273
10002906,inv_001980,asg_00176
10002907,inv_000557,asg_00309
10002908,inv_001997,asg_00344
10002908,inv_001258,asg_00344
10002908,inv_000464,asg_00344
10002909,inv_000904,
10002909,inv_001574,
10002909,inv_001679,
10002909,inv_001811,
10002910,inv_001440,asg_00341
10002910,inv_001440,asg_00005
10002910,inv_001572,asg_00341
10002910,inv_001572,asg_00005
10002911,inv_001647,asg_00223
10002911,inv_000745,asg_00223
10002912,inv_001051,asg_00175
10002913,inv_001658,asg_00034
10002913,inv_001210,asg_00034
10002913,inv_001937,asg_00034
10002913,inv_000541,asg_00034
10002914,inv_001923,asg_00344
10002914,inv_001194,asg_00344
10002914,inv_000212,asg_00344
10002914,inv_000181,asg_00344
10002915,inv_001283,asg_00081
10002915,inv_001346,asg_00081
10002915,inv_000340,asg_00081
10002916,inv_001617,asg_00075
10002916,inv_001314,asg_00075
10002916,inv_001119,asg_00075
10002916,inv_001162,asg_00075
10002917,inv_000924,asg_00139
10002917,inv_001973,asg_00139
10002917,inv_000540,asg_00139
10002918,inv_001405,asg_00039
10002918,inv_001677,asg_00039
10002918,inv_000649,asg_00039
10002919,inv_000174,asg_00096
10002919,inv_000174,asg_00261
10002919,inv_000437,asg_00096
10002919,inv_000437,asg_00261
10002919,inv_000782,asg_00096
10002919,inv_000782,asg_00261
10002920,inv_001131,asg_00276
10002920,inv_001690,asg_00276
10002921,inv_001050,asg_00143
10002921,inv_000616,asg_00143
10002921,inv_001598,asg_00143
10002921,inv_000204,asg_00143
10002922,inv_000339,asg_00133
10002922,inv_000339,asg_00338
10002922,inv_000057,asg_00133
10002922,inv_000057,asg_00338
10002923,inv_000546,asg_00056
10002923,inv_000546,asg_00094
10002923,inv_001996,asg_00056
10002923,inv_001996,asg_00094
10002923,inv_000122,asg_00056
10002923,inv_000122,asg_00094
10002924,inv_000023,asg_00398
10002924,inv_000400,asg_00398
10002924,inv_000003,asg_00398
10002924,inv_001040,asg_00398
10002925,inv_000094,asg_00338
10002925,inv_000094,asg_00340
10002925,inv_001499,asg_00338
10002925,inv_001499,asg_00340
10002925,inv_001173,asg_00338
10002925,inv_001173,asg_00340
10002925,inv_000021,asg_00338
10002925,inv_000021,asg_00340
10002926,inv_001588,asg_00379
10002926,inv_000952,asg_00379
10002927,inv_001339,
10002927,inv_000988,
10002927,inv_001411,
10002927,inv_001716,
10002928,inv_000085,asg_00264
10002928,inv_000577,asg_00264
10002929,inv_000210,asg_00113
10002929,inv_001026,asg_00113
10002929,inv_000798,asg_00113
10002930,inv_001340,asg_00314
10002930,inv_000672,asg_00314
10002930,inv_001629,asg_00314
10002931,inv_000821,
10002932,inv_000792,asg_00128
10002933,inv_001321,asg_00338
10002933,inv_000031,asg_00338
10002933,inv_000469,asg_00338
10002933,inv_000611,asg_00338
10002934,inv_000252,asg_00377
10002935,inv_000813,asg_00200
10002935,inv_001115,asg_00200
10002936,inv_000241,asg_00126
10002936,inv_001967,asg_00126
10002937,inv_001492,asg_00087
10002937,inv_000283,asg_00087
10002937,inv_001599,asg_00087
10002937,inv_001791,asg_00087
10002938,inv_000867,asg_00387
10002939,inv_001623,
10002939,inv_000565,
10002939,inv_001053,
10002940,inv_001116,asg_00152
10002940,inv_000472,asg_00152
10002940,inv_001548,asg_00152
10002941,inv_000741,asg_00043
10002941,inv_000918,asg_00043
10002941,inv_000490,asg_00043
10002941,inv_001813,asg_00043
10002942,inv_000772,asg_00361
10002942,inv_001175,asg_00361
10002942,inv_000445,asg_00361
10002943,inv_001504,asg_00391
10002943,inv_000166,asg_00391
10002944,inv_000177,asg_00262
10002944,inv_001170,asg_00262
10002945,inv_001908,asg_00388
10002946,inv_000166,
10002946,inv_001755,
10002946,inv_000995,
10002946,inv_001432,
10002947,inv_001858,asg_00066
10002947,inv_000116,asg_00066
10002947,inv_001829,asg_00066
10002947,inv_001173,asg_00066
10002948,inv_001972,asg_00276
10002949,inv_000489,asg_00132
10002949,inv_000917,asg_00132
10002950,inv_000936,asg_00031
10002950,inv_000951,asg_00031
10002950,inv_001772,asg_00031
10002950,inv_001366,asg_00031
10002951,inv_000664,asg_00365
10002951,inv_001928,asg_00365
10002951,inv_001954,asg_00365
10002952,inv_001308,asg_00389
10002953,inv_000541,asg_00383
10002953,inv_001188,asg_00383
10002954,inv_001835,asg_00000
10002954,inv_000540,asg_00000
10002954,inv_001778,asg_00000
10002954,inv_000696,asg_00000
10002955,inv_001201,asg_00224
10002956,inv_000705,asg_00174
10002957,inv_001217,asg_00184
10002957,inv_001217,asg_00296
10002957,inv_001596,asg_00184
10002957,inv_001596,asg_00296
10002957,inv_001738,asg_00184
10002957,inv_001738,asg_00296
10002957,inv_001195,asg_00184
10002957,inv_001195,asg_00296
10002958,inv_000215,asg_00247
10002959,inv_000741,asg_00174
10002959,inv_000593,asg_00174
10002959,inv_001379,asg_00174
10002959,inv_001522,asg_00174
10002960,inv_000310,asg_00151
10002960,inv_000340,asg_00151
10002960,inv_000793,asg_00151
10002960,inv_001399,asg_00151
10002961,inv_001552,asg_00005
10002962,inv_001082,asg_00222
10002962,inv_001757,asg_00222
10002962,inv_000714,asg_00222
10002962,inv_001518,asg_00222
10002963,inv_000138,asg_00280
10002963,inv_000138,asg_00243
10002963,inv_000447,asg_00280
10002963,inv_000447,asg_00243
10002963,inv_001063,asg_00280
10002963,inv_001063,asg_00243
10002963,inv_000270,asg_00280
10002963,inv_000270,asg_00243
10002964,inv_001823,asg_00020
10002964,inv_000934,asg_00020
10002964,inv_000899,asg_00020
10002964,inv_001220,asg_00020
10002965,inv_000295,asg_00094
10002965,inv_000770,asg_00094
10002965,inv_000456,asg_00094
10002965,inv_001017,asg_00094
10002966,inv_000112,asg_00388
10002966,inv_000112,asg_00122
10002967,inv_000353,
10002967,inv_000383,
10002967,inv_001353,
10002967,inv_001624,
10002968,inv_000474,asg_00397
10002968,inv_000394,asg_00397
10002969,inv_000516,asg_00205
10002969,inv_000573,asg_00205
10002970,inv_001449,asg_00204
10002970,inv_001449,asg_00313
10002970,inv_000464,asg_00204
10002970,inv_000464,asg_00313
10002970,inv_001392,asg_00204
10002970,inv_001392,asg_00313
10002971,inv_001101,asg_00306
10002971,inv_001802,asg_00306
10002971,inv_000802,asg_00306
10002971,inv_000661,asg_00306
10002972,inv_000496,asg_00016
10002972,inv_000496,asg_00195
10002972,inv_000987,asg_00016
10002972,inv_000987,asg_00195
10002972,inv_001465,asg_00016
10002972,inv_001465,asg_00195
10002973,inv_000588,asg_00174
10002973,inv_001088,asg_00174
10002973,inv_000980,asg_00174
10002974,inv_000524,asg_00179
10002975,inv_000663,asg_00227
10002976,inv_001639,asg_00217
10002976,inv_000061,asg_00217
10002976,inv_000982,asg_00217
10002977,inv_000056,asg_00302
10002977,inv_001390,asg_00302
10002977,inv_000369,asg_00302
10002977,inv_000086,asg_00302
10002978,inv_001878,asg_00047
10002979,inv_001889,asg_00338
10002979,inv_000427,asg_00338
10002979,inv_001948,asg_00338
10002979,inv_001212,asg_00338
10002980,inv_000326,asg_00358
10002980,inv_001883,asg_00358
10002980,inv_001813,asg_00358
10002980,inv_001063,asg_00358
10002981,inv_001162,asg_00295
10002981,inv_000741,asg_00295
10002981,inv_001632,asg_00295
10002982,inv_000615,
10002982,inv_000235,
10002982,inv_000874,
10002983,inv_000964,
10002984,inv_000639,asg_00010
10002984,inv_000693,asg_00010
10002984,inv_001402,asg_00010
10002984,inv_000162,asg_00010
10002985,inv_000739,asg_00203
10002985,inv_000609,asg_00203
10002985,inv_000750,asg_00203
10002985,inv_001939,asg_00203
10002986,inv_001348,asg_00028
10002986,inv_001771,asg_00028
10002987,inv_000654,asg_00182
10002987,inv_001331,asg_00182
10002987,inv_001514,asg_00182
10002987,inv_000036,asg_00182
10002988,inv_000564,
10002988,inv_000349,
10002988,inv_001690,
10002989,inv_000598,asg_00096
10002989,inv_000598,asg_00103
10002989,inv_001505,asg_00096
10002989,inv_001505,asg_00103
10002989,inv_001111,asg_00096
10002989,inv_001111,asg_00103
10002990,inv_000290,asg_00203
10002990,inv_001847,asg_00203
10002990,inv_000487,asg_00203
10002990,inv_001410,asg_00203
10002991,inv_001770,asg_00228
10002992,inv_000994,asg_00175
10002992,inv_000154,asg_00175
10002992,inv_000548,asg_00175
10002992,inv_001518,asg_00175
10002993,inv_000014,asg_00289
10002993,inv_000195,asg_00289
10002993,inv_000747,asg_00289
10002993,inv_000090,asg_00289
10002994,inv_001370,asg_00037
10002994,inv_000270,asg_00037
10002994,inv_000056,asg_00037
10002994,inv_001264,asg_00037
10002995,inv_001125,asg_00064
10002995,inv_001482,asg_00064
10002996,inv_001723,asg_00101
10002996,inv_000007,asg_00101
10002996,inv_001702,asg_00101
10002996,inv_000550,asg_00101
10002997,inv_001215,asg_00274
10002997,inv_001862,asg_00274
10002998,inv_000158,asg_00108
10002999,inv_001993,asg_00238
10002999,inv_001993,asg_00171
10002999,inv_000039,asg_00238
10002999,inv_000039,asg_00171
10003000,inv_001873,asg_00239
10003000,inv_000375,asg_00239
10003000,inv_000612,asg_00239
10003001,inv_000266,asg_00279
10003001,inv_000708,asg_00279
10003001,inv_001231,asg_00279
10003001,inv_000163,asg_00279
10003002,inv_001490,asg_00222
10003002,inv_001490,asg_00362
10003002,inv_000920,asg_00222
10003002,inv_000920,asg_00362
10003002,inv_000482,asg_00222
10003002,inv_000482,asg_00362
10003002,inv_001555,asg_00222
10003002,inv_001555,asg_00362
10003003,inv_000608,asg_00322
10003003,inv_000391,asg_00322
10003003,inv_001301,asg_00322
